product_id,tab,product_name,upc,department,category,current_image_path,ak_wholesale_product_name,ak_image_url,notes
glass-00261,glass,HANDPIPE $40,061211010011,GLASS,HANDPIPE,,,,
glass-00262,glass,HANDPIPE $45,06128701001,GLASS,HANDPIPE,,,,
glass-00263,glass,HANDPIPE $5,6255800000,GLASS,HANDPIPE,,,,
glass-00264,glass,HANDPIPE $5,6363800000,GLASS,HANDPIPE,,,,
glass-00265,glass,HANDPIPE $50,455055h,GLASS,HANDPIPE,,,,
glass-00266,glass,Hand Pipe $50,6444600000,GLASS,HANDPIPE,,,,
glass-00267,glass,PASTEL CARTEL H20 BUBZ BLACK PIPE,758890629770,GLASS,HANDPIPE,,,,
glass-00268,glass,PASTEL CARTEL H20 BUBZ CANDY FLOSS PIPE,758890629718,GLASS,HANDPIPE,,,,
glass-00269,glass,PASTEL CARTEL H20 BUBZ ONE LOVE PIPE,758890629732,GLASS,HANDPIPE,,,,
glass-00270,glass,THINKING RASTA HAND PIPE,hp00001,GLASS,HANDPIPE,,,,
glass-00271,glass,TYSON 2.0 HANDPIPE,062238010015,GLASS,HANDPIPE,,,,
glass-00272,glass,WACKY BOWLZ,081635691238,GLASS,HANDPIPE,,,,
glass-00273,glass,$20 NECTAR COLLECTOR,nectar20,GLASS,NECTOR COLLECTOR,,,,
glass-00274,glass,$25 NECTAR COLLECTOR,nectar25,GLASS,NECTOR COLLECTOR,,,,
glass-00275,glass,$30 NECTAR COLLECTOR,nectar30,GLASS,NECTOR COLLECTOR,,,,
glass-00276,glass,$35 NECTAR COLLECTOR,nectar35,GLASS,NECTOR COLLECTOR,,,,
glass-00277,glass,$40 NECTAR COLLECTOR,nectar40,GLASS,NECTOR COLLECTOR,,,,
glass-00278,glass,$45 NECTAR COLLECTOR,nectar45,GLASS,NECTOR COLLECTOR,,,,
glass-00279,glass,$50 NECTAR COLLECTOR,nectar50,GLASS,NECTOR COLLECTOR,,,,
glass-00280,glass,$60 NECTAR COLLECTOR,6280700000,GLASS,NECTOR COLLECTOR,,,,
glass-00281,glass,DICHRO GALAXY GLASS NECTAR COLLECTOR GREEN,785366943818,GLASS,NECTOR COLLECTOR,,,,
glass-00282,glass,"HIPSTER NECTOR COLLECTOR SET 6""",hipnc06b,GLASS,NECTOR COLLECTOR,,,,
glass-00283,glass,"HIPSTER NECTOR COLLECTOR SET 7""",hipnc10c,GLASS,NECTOR COLLECTOR,,,,
glass-00284,glass,OOZE 4 IN 1,810042460577,GLASS,SILICONE WATER PIPE,,,,
glass-00285,glass,OOZE 4 IN 1,810042460584,GLASS,SILICONE WATER PIPE,,,,
glass-00286,glass,OOZE 4 IN 1,810042460591,GLASS,SILICONE WATER PIPE,,,,
glass-00287,glass,OOZE BECTAR,810042460546,GLASS,SILICONE WATER PIPE,,,,
glass-00288,glass,OOZE STACK,810859033544,GLASS,SILICONE WATER PIPE,,,,
glass-00289,glass,OOZE STACK,810859033551,GLASS,SILICONE WATER PIPE,,,,
glass-00290,glass,OOZE SWERVE 4 IN 1,810042463875,GLASS,SILICONE WATER PIPE,,,,
glass-00291,glass,OOZE SWERVE 4 IN 1,810042463929,GLASS,SILICONE WATER PIPE,,,,
glass-00292,glass,OOZE SWERVE 4 IN 1,810042463936,GLASS,SILICONE WATER PIPE,,,,
glass-00293,glass,OOZE TRIP,810859033568,GLASS,SILICONE WATER PIPE,,,,
glass-00294,glass,OOZE TRIP,810859033582,GLASS,SILICONE WATER PIPE,,,,
glass-00295,glass,OOZE TRIP,810859033605,GLASS,SILICONE WATER PIPE,,,,
glass-00296,glass,SILICONE WATER PIPES,556065s,GLASS,SILICONE WATER PIPE,,,,
glass-00297,glass,SILICONE WATER PIPES,657075s,GLASS,SILICONE WATER PIPE,,,,
glass-00298,glass,$10 BOWL,smallbowl10,GLASS,SMALL GLASS,,,,
glass-00299,glass,$15 BOWL,smallbowl15,GLASS,SMALL GLASS,,,,
glass-00300,glass,$20 BOWL,smallbowl20,GLASS,SMALL GLASS,,,,
glass-00301,glass,$25 BOWL,smallbowl25,GLASS,SMALL GLASS,,,,
glass-00302,glass,$30 BOWL,smallbowl30,GLASS,SMALL GLASS,,,,
glass-00303,glass,$35 BOWL,smallbowl35,GLASS,SMALL GLASS,,,,
glass-00304,glass,ASH CATCHER,202530a,GLASS,SMALL GLASS,,,,
glass-00305,glass,ASH CATCHER,253035a,GLASS,SMALL GLASS,,,,
glass-00306,glass,ASH CATCHER,303540a,GLASS,SMALL GLASS,,,,
glass-00307,glass,ASH CATCHER,354045a,GLASS,SMALL GLASS,,,,
glass-00308,glass,ASH CATCHER,506070a,GLASS,SMALL GLASS,,,,
glass-00309,glass,BOWL,0599201,GLASS,SMALL GLASS,,,,
glass-00310,glass,CHARACTER CARB CAP'S,charcarbcap,GLASS,SMALL GLASS,,,,
glass-00311,glass,GRAV GLYCERINE CHILLER ATTACHMENT,0608481,GLASS,SMALL GLASS,,,,
glass-00312,glass,HANDPIPES,051015hp,GLASS,SMALL GLASS,,,,
glass-00313,glass,HANDPIPES,06075901,GLASS,SMALL GLASS,,,,
glass-00314,glass,HANDPIPES,101520hp,GLASS,SMALL GLASS,,,,
glass-00315,glass,HIGH POINT GLASS QUARTZ BANGER,676525687622,GLASS,SMALL GLASS,,,,
glass-00316,glass,KROMEDOME TERP SLURPER BANGER,650245826028,GLASS,SMALL GLASS,,,,
glass-00317,glass,NECTOR COLLECTOR,1520nc,GLASS,SMALL GLASS,,,,
glass-00318,glass,NECTOR COLLECTOR,2530nc,GLASS,SMALL GLASS,,,,
glass-00319,glass,OOZE SILICONE PIPE + CHILLUM,810859036958,GLASS,SMALL GLASS,,,,
glass-00320,glass,SMALL BOWL,0599121,GLASS,SMALL GLASS,,,,
glass-00321,glass,SMALL BOWL,06104101001,GLASS,SMALL GLASS,,,,
glass-00322,glass,SMALL BOWL,smallbowl0556065,GLASS,SMALL GLASS,,,,
glass-00323,glass,WHITE RHINO CERAMIC STRAW,819436012200,GLASS,SMALL GLASS,,,,
glass-00324,glass,WOLF SCORPIAN PIPE SMALL BLACK,628250877564,GLASS,SMALL GLASS,,,,
glass-00325,glass,WOLF SCORPIAN PIPE SMALL BLUE,628250877571,GLASS,SMALL GLASS,,,,
glass-00326,glass,WOLF SCORPIAN PIPE SMALL GREEN,628250877588,GLASS,SMALL GLASS,,,,
glass-00327,glass,WOLF SCORPIAN PIPE SMALL PINK,628250877632,GLASS,SMALL GLASS,,,,
glass-00328,glass,WOLF SCORPIAN PIPE SMALL PURPLE,628250877601,GLASS,SMALL GLASS,,,,
glass-00329,glass,WOLF SCORPIAN PIPE SMALL RED,628250877595,GLASS,SMALL GLASS,,,,
glass-00330,glass,WOLF SCORPIAN PIPE SMALL ROSE-PINK,628250877267,GLASS,SMALL GLASS,,,,
glass-00331,glass,WOLF SCORPIAN PIPE XL BLACK,628250877649,GLASS,SMALL GLASS,,,,
glass-00332,glass,WOLF SCORPIAN PIPE XL BLUE,628250877656,GLASS,SMALL GLASS,,,,
glass-00333,glass,WOLF SCORPIAN PIPE XL RED,628250877670,GLASS,SMALL GLASS,,,,
glass-00334,glass,STEAM ROLLER,101520s,GLASS,STEAM ROLLER,,,,
glass-00335,glass,STEAM ROLLER,303540s,GLASS,STEAM ROLLER,,,,
glass-00336,glass,$10 Water Pipe Bowl Piece,waterpipebowl,GLASS,WATER-PIPE,,,,
glass-00337,glass,$15 Bowl,bowl15,GLASS,WATER-PIPE,,,,
glass-00338,glass,$20 Bowl,bowl20,GLASS,WATER-PIPE,,,,
glass-00339,glass,$20 Water Pipe Bowl Piece,waterpipebowl2,GLASS,WATER-PIPE,,,,
glass-00340,glass,$25 Bowl,bowl25,GLASS,WATER-PIPE,,,,
glass-00341,glass,$30 Bowl,bowl30,GLASS,WATER-PIPE,,,,
glass-00342,glass,$40 Bowl,bowl40,GLASS,WATER-PIPE,,,,
glass-00343,glass,"10"" BENT NECK WATER PIPE",gl000042,GLASS,WATER-PIPE,,,,
glass-00344,glass,"10"" Cheech Bend Neck Marble",616430093996,GLASS,WATER-PIPE,,,,
glass-00345,glass,"10"" Color UFO Shower Perc",616430072946,GLASS,WATER-PIPE,,,,
glass-00346,glass,"10"" Color UFO Shower Perc",616430086868,GLASS,WATER-PIPE,,,,
glass-00347,glass,"10"" DOUBLE TREE PERC WATER PIP",gl000109,GLASS,WATER-PIPE,,,,
glass-00348,glass,"10"" Double Dome Perc Colored W",4000010265,GLASS,WATER-PIPE,,,,
glass-00349,glass,"10"" Double Dome Perc Colored W",4000010267,GLASS,WATER-PIPE,,,,
glass-00350,glass,"10"" Double Dome Perc Colored W",4000010268,GLASS,WATER-PIPE,,,,
glass-00351,glass,"10"" ELECTRO P BEAKER",gl000106,GLASS,WATER-PIPE,,,,
glass-00352,glass,"10.8"" CG - Chill Glass Double",616430100786,GLASS,WATER-PIPE,,,,
glass-00353,glass,"10.8"" CG - Chill Glass Double",616430100816,GLASS,WATER-PIPE,,,,
glass-00354,glass,"10.8"" CG - Chill Glass Double",616430100830,GLASS,WATER-PIPE,,,,
glass-00355,glass,"10.8"" CG - Chill Glass Double",616430103947,GLASS,WATER-PIPE,,,,
glass-00356,glass,"12"" BENT NECK W TREE PERC",gl000043,GLASS,WATER-PIPE,,,,
glass-00357,glass,"12"" CHEECH GLASS W GLYCERINE",gl000104,GLASS,WATER-PIPE,,,,
glass-00358,glass,"12"" DOME WATER PIPE",gl000108,GLASS,WATER-PIPE,,,,
glass-00359,glass,"12"" DUAL COLOR BIG TREE",gl000103,GLASS,WATER-PIPE,,,,
glass-00360,glass,"12"" LOOKAH MUSHROOM WATER PIPE",gl000114,GLASS,WATER-PIPE,,,,
glass-00361,glass,"12"" On Point Glass Matrix Perc",640117770139,GLASS,WATER-PIPE,,,,
glass-00362,glass,"12"" On Point Glass Matrix Perc",640117770634,GLASS,WATER-PIPE,,,,
glass-00363,glass,"12"" On Point Glass Matrix Perc",gl000045,GLASS,WATER-PIPE,,,,
glass-00364,glass,"12"" USA MADE",gl000036,GLASS,WATER-PIPE,,,,
glass-00365,glass,"13"" CG - Chill Glass",616430103466,GLASS,WATER-PIPE,,,,
glass-00366,glass,"13"" ELECTRO P CHECKERED",gl000038,GLASS,WATER-PIPE,,,,
glass-00367,glass,"13"" ElectroP Checkered",640117757406,GLASS,WATER-PIPE,,,,
glass-00368,glass,"13.5"" ELECTRO WATER PIPE",gl000030,GLASS,WATER-PIPE,,,,
glass-00369,glass,"13.5"" OUTERWORK BEAKER",640117757673,GLASS,WATER-PIPE,,,,
glass-00370,glass,"13.5"" SIMPSON",gl000019,GLASS,WATER-PIPE,,,,
glass-00371,glass,"14"" CAQRTOON CHARACTER",gl000028,GLASS,WATER-PIPE,,,,
glass-00372,glass,"14"" FANCY GITD",640117770016,GLASS,WATER-PIPE,,,,
glass-00373,glass,"14"" FULL COLOR GOURD BEAKER",gl000039,GLASS,WATER-PIPE,,,,
glass-00374,glass,"14"" GITD DIAMOND DECAL BEAKER",gl000037,GLASS,WATER-PIPE,,,,
glass-00375,glass,"14"" GITD Diamond Decal Beaker",640117765760,GLASS,WATER-PIPE,,,,
glass-00376,glass,"14"" HONEY BEE GLOW IN DARK",gl000041,GLASS,WATER-PIPE,,,,
glass-00377,glass,"14"" OUTER RIBBED ELECTRO P",gl000029,GLASS,WATER-PIPE,,,,
glass-00378,glass,"14"" RETROP 3 NOTCH ICE CATCHER",gl000112,GLASS,WATER-PIPE,,,,
glass-00379,glass,"14"" RICK & MORTY BEAKER",gl000049,GLASS,WATER-PIPE,,,,
glass-00380,glass,"14"" SAND BLASTED",gl000025,GLASS,WATER-PIPE,,,,
glass-00381,glass,"14"" SAND BLASTED",gl000040,GLASS,WATER-PIPE,,,,
glass-00382,glass,"14"" SCULPTED SOFT GLASS",gl000027,GLASS,WATER-PIPE,,,,
glass-00383,glass,"14"" SIMPSON WATER PIPE",gl000018,GLASS,WATER-PIPE,,,,
glass-00384,glass,"14"" SIMPSON WATER PIPE",gl00007,GLASS,WATER-PIPE,,,,
glass-00385,glass,"14"" Sand Blasted Fade Beaker",640117771518,GLASS,WATER-PIPE,,,,
glass-00386,glass,"14"" Sand Blasted Fade Beaker",640117771525,GLASS,WATER-PIPE,,,,
glass-00387,glass,"14"" Sand Blasted Fade Beaker",640117771532,GLASS,WATER-PIPE,,,,
glass-00388,glass,"14"" Sand Blasted Fade Beaker",640117771549,GLASS,WATER-PIPE,,,,
glass-00389,glass,"14"" Sand Blasted Fade Beaker",640117771556,GLASS,WATER-PIPE,,,,
glass-00390,glass,"14"" Sand Blasted Fade Beaker",640117771563,GLASS,WATER-PIPE,,,,
glass-00391,glass,"14"" Sand Blasted Fade Beaker",640117771570,GLASS,WATER-PIPE,,,,
glass-00392,glass,"14"" Sand Blasted Fade Beaker",640117771624,GLASS,WATER-PIPE,,,,
glass-00393,glass,"14"" Sand Blasted Fade Beaker",640117771631,GLASS,WATER-PIPE,,,,
glass-00394,glass,"14"" Sand Blasted Fade Beaker",640117771648,GLASS,WATER-PIPE,,,,
glass-00395,glass,"14"" Sand Blasted Fade Beaker",640117771655,GLASS,WATER-PIPE,,,,
glass-00396,glass,"14"" SandB Skull Pirates Decal",640117766132,GLASS,WATER-PIPE,,,,
glass-00397,glass,"14"" SandB Skull Pirates Decal",640117766149,GLASS,WATER-PIPE,,,,
glass-00398,glass,"14"" SandB Skull Pirates Decal",640117766156,GLASS,WATER-PIPE,,,,
glass-00399,glass,"14"" SandB Skull Pirates Decal",640117766163,GLASS,WATER-PIPE,,,,
glass-00400,glass,"14"" SandB Skull Pirates Decal",gl000034,GLASS,WATER-PIPE,,,,
glass-00401,glass,"14"" USA MADE",gl000035,GLASS,WATER-PIPE,,,,
glass-00402,glass,"14"" USA Made ""420""",616430098380,GLASS,WATER-PIPE,,,,
glass-00403,glass,"14"" UV GLOW IN DARK BEAKER",gl000032,GLASS,WATER-PIPE,,,,
glass-00404,glass,"14"" UV Outerwork Beaker",640117771464,GLASS,WATER-PIPE,,,,
glass-00405,glass,"14"" UV Outerwork Beaker",640117771471,GLASS,WATER-PIPE,,,,
glass-00406,glass,"14"" UV Outerwork Beaker",640117771488,GLASS,WATER-PIPE,,,,
glass-00407,glass,"14"" UV Outerwork Beaker",640117771495,GLASS,WATER-PIPE,,,,
glass-00408,glass,"14"" UV Outerwork Beaker",640117771501,GLASS,WATER-PIPE,,,,
glass-00409,glass,"14.5"" Chill Glass",616430102841,GLASS,WATER-PIPE,,,,
glass-00410,glass,14mm Female Banger (45deg),14femalebanger45,GLASS,WATER-PIPE,,,,
glass-00411,glass,14mm Female Banger (90deg),14femalebanger90,GLASS,WATER-PIPE,,,,
glass-00412,glass,14mm Male Banger (45deg),14malebanger45,GLASS,WATER-PIPE,,,,
glass-00413,glass,14mm Male Banger (90deg),14malebanger90,GLASS,WATER-PIPE,,,,
glass-00414,glass,"15"" CHEECH GLASS",gl000107,GLASS,WATER-PIPE,,,,
glass-00415,glass,"15.5"" COLORED TREE PERK",gl000013,GLASS,WATER-PIPE,,,,
glass-00416,glass,"16"" Cheech Glass Sand Blasted",4000010188,GLASS,WATER-PIPE,,,,
glass-00417,glass,"16"" Cheech Glass Sand Blasted",4000010194,GLASS,WATER-PIPE,,,,
glass-00418,glass,"16"" Cheech Glass Sand Blasted",4000010196,GLASS,WATER-PIPE,,,,
glass-00419,glass,"16"" OPG Glass Tree Perc",4000011460,GLASS,WATER-PIPE,,,,
glass-00420,glass,"16"" OPG Glass Tree Perc",4000011461,GLASS,WATER-PIPE,,,,
glass-00421,glass,"16"" OPG Glass Tree Perc",4000011462,GLASS,WATER-PIPE,,,,
glass-00422,glass,"16"" OPG Glass Tree Perc",4000011464,GLASS,WATER-PIPE,,,,
glass-00423,glass,"16"" SPIKED DONUT MULTI PERC",gl000059,GLASS,WATER-PIPE,,,,
glass-00424,glass,"17"" CHEECH STRAIGHT TUBE",gl000065,GLASS,WATER-PIPE,,,,
glass-00425,glass,"17"" ENGRAVED LEAF INNER TUBE",gl000062,GLASS,WATER-PIPE,,,,
glass-00426,glass,"17"" FLOWER HEAD PERC",gl000054,GLASS,WATER-PIPE,,,,
glass-00427,glass,18mm Female Banger (45deg),18femalebanger45,GLASS,WATER-PIPE,,,,
glass-00428,glass,18mm Female Banger (90deg),18femalebanger90,GLASS,WATER-PIPE,,,,
glass-00429,glass,18mm Male Banger (45deg),18malebanger45,GLASS,WATER-PIPE,,,,
glass-00430,glass,18mm Male Banger (90deg),18malebanger90,GLASS,WATER-PIPE,,,,
glass-00431,glass,"19.5"" LOOKAH MONSTER QUAD",gl000115,GLASS,WATER-PIPE,,,,
glass-00432,glass,"21"" CHEECH GLASS BEAKER",gl000067,GLASS,WATER-PIPE,,,,
glass-00433,glass,"21"" HIPSTER GLASS BEAKER",gl000068,GLASS,WATER-PIPE,,,,
glass-00434,glass,"5"" COLOR STEAM ROLLER",gwst0039,GLASS,WATER-PIPE,,,,
glass-00435,glass,"5"" MINI RIG",640117750513,GLASS,WATER-PIPE,,,,
glass-00436,glass,"6"" GLASS PIECE",gl00005,GLASS,WATER-PIPE,,,,
glass-00437,glass,"6"" GLASS PIECE",gl00010,GLASS,WATER-PIPE,,,,
glass-00438,glass,"6"" GLASS PIECE",gl00011,GLASS,WATER-PIPE,,,,
glass-00439,glass,"6"" GLASS PIECE",gl00012,GLASS,WATER-PIPE,,,,
glass-00440,glass,"6"" GLASS PIECE",gl00013,GLASS,WATER-PIPE,,,,
glass-00441,glass,"6"" GLASS PIECE",gl00014,GLASS,WATER-PIPE,,,,
glass-00442,glass,"7"" CG - Chill Glass recycler W",616430101486,GLASS,WATER-PIPE,,,,
glass-00443,glass,"7"" CG - Chill Glass recycler W",616430101516,GLASS,WATER-PIPE,,,,
glass-00444,glass,"7"" CG - Chill Glass recycler W",616430101530,GLASS,WATER-PIPE,,,,
glass-00445,glass,"7"" CG - Chill Glass recycler W",616430102605,GLASS,WATER-PIPE,,,,
glass-00446,glass,"7"" CG - Chill Glass recycler W",7901006384,GLASS,WATER-PIPE,,,,
glass-00447,glass,"8"" BENT NECK WATER PIPE",gl000033,GLASS,WATER-PIPE,,,,
glass-00448,glass,"8"" DECAL ART WATER PIPE",03035400,GLASS,WATER-PIPE,,,,
glass-00449,glass,"8"" Luminous Design Water Pipe",4000006325,GLASS,WATER-PIPE,,,,
glass-00450,glass,"8"" Luminous Design Water Pipe",616430094177,GLASS,WATER-PIPE,,,,
glass-00451,glass,"8"" Luminous Design Water Pipe",640117712740,GLASS,WATER-PIPE,,,,
glass-00452,glass,"8"" Luminous Design Water Pipe",640117736845,GLASS,WATER-PIPE,,,,
glass-00453,glass,"8"" Luminous Design Water Pipe",640117756645,GLASS,WATER-PIPE,,,,
glass-00454,glass,"8"" SKULL FACE",gl000026,GLASS,WATER-PIPE,,,,
glass-00455,glass,8.5'' Multi Rim Work Matrix Pe,616430073035,GLASS,WATER-PIPE,,,,
glass-00456,glass,8.5'' Multi Rim Work Matrix Pe,616430073868,GLASS,WATER-PIPE,,,,
glass-00457,glass,"9.5"" MATRIX PERC",gl000110,GLASS,WATER-PIPE,,,,
glass-00458,glass,AK GLASS W SHOERHEAD,gl000055,GLASS,WATER-PIPE,,,,
glass-00459,glass,BACKWOODS HONEY BANGER,gl000086,GLASS,WATER-PIPE,,,,
glass-00460,glass,"BIG MOM 14"" SHOWERHEAD",gl000014,GLASS,WATER-PIPE,,,,
glass-00461,glass,BLO TREE PERC BEAKER,gl000047,GLASS,WATER-PIPE,,,,
glass-00462,glass,Bangers,banger,GLASS,WATER-PIPE,,,,
glass-00463,glass,CARTOON CHARACTER CERAMIC,gl000050,GLASS,WATER-PIPE,,,,
glass-00464,glass,CERAMIC WATER PIPE,gl000069,GLASS,WATER-PIPE,,,,
glass-00465,glass,CERAMIC WATER PIPE,gl000070,GLASS,WATER-PIPE,,,,
glass-00466,glass,"CG - Chill Glass 9"" Bent Neck",616430102025,GLASS,WATER-PIPE,,,,
glass-00467,glass,"CG - Chill Glass 9"" Bent Neck",616430103848,GLASS,WATER-PIPE,,,,
glass-00468,glass,CG - Chill Glass Honey Comb,616430101691,GLASS,WATER-PIPE,,,,
glass-00469,glass,CHARACTER DREAM,725839012115,GLASS,WATER-PIPE,,,,
glass-00470,glass,CHEECH GLASS RETRO CAT BEAKER,gl000111,GLASS,WATER-PIPE,,,,
glass-00471,glass,CHEECH GLASS SAND BLASTED,gl000066,GLASS,WATER-PIPE,,,,
glass-00472,glass,CHILL GLASS,gl000024,GLASS,WATER-PIPE,,,,
glass-00473,glass,"CHILL GLASS 14""",gl000023,GLASS,WATER-PIPE,,,,
glass-00474,glass,"CHILL GLASS 15"" WATER PIPE",gl000061,GLASS,WATER-PIPE,,,,
glass-00475,glass,"CHILL GLASS 15"" WATER PIPE BLU",4000011830,GLASS,WATER-PIPE,,,,
glass-00476,glass,"CHILL GLASS 15"" WATER PIPE BLU",4000011833,GLASS,WATER-PIPE,,,,
glass-00477,glass,"CHILL GLASS 17"" GLOW IN DARK",gl000012,GLASS,WATER-PIPE,,,,
glass-00478,glass,CHILL GLASS BENT NECK,gl000021,GLASS,WATER-PIPE,,,,
glass-00479,glass,CHILL GLASS BENT NECK,gl000022,GLASS,WATER-PIPE,,,,
glass-00480,glass,CHILLUM LIMITED EDITION,725272730096,GLASS,WATER-PIPE,,,,
glass-00481,glass,CHRISTMAS FREE WATER PIPE,6516300000,GLASS,WATER-PIPE,,,,
glass-00482,glass,CLOVER GLASS INLINE PERC,gl000097,GLASS,WATER-PIPE,,,,
glass-00483,glass,CLOVER GLASS STRAIGHT TUBE,gl000101,GLASS,WATER-PIPE,,,,
glass-00484,glass,COFFEE MUG WATER PIPE,gl000089,GLASS,WATER-PIPE,,,,
glass-00485,glass,COLOR T DOT WORK,gl000091,GLASS,WATER-PIPE,,,,
glass-00486,glass,COOKIES HONEY BANGER,gl000087,GLASS,WATER-PIPE,,,,
glass-00487,glass,CUSTOM CHARACTER DREAM,gl000031,GLASS,WATER-PIPE,,,,
glass-00488,glass,Carb Cap,carbcap,GLASS,WATER-PIPE,,,,
glass-00489,glass,Carrot Top Banger Hangar,640117704141,GLASS,WATER-PIPE,,,,
glass-00490,glass,Carrot Top Banger Hangar,gl000046,GLASS,WATER-PIPE,,,,
glass-00491,glass,"Chill Glass - 11"" Color Tube",616430103770,GLASS,WATER-PIPE,,,,
glass-00492,glass,"Chill Glass 17"" 7MM Thick Glow",616430102797,GLASS,WATER-PIPE,,,,
glass-00493,glass,Chill Glass- 14'' UV Reactive,640117728178,GLASS,WATER-PIPE,,,,
glass-00494,glass,Chill Glass- 14'' UV Reactive,640117728192,GLASS,WATER-PIPE,,,,
glass-00495,glass,"Clover - 14"" Etched Gorilla",640117752951,GLASS,WATER-PIPE,,,,
glass-00496,glass,DABTIZED HONEY BANGER,gl000085,GLASS,WATER-PIPE,,,,
glass-00497,glass,DECAL WATER PIPE,gl000071,GLASS,WATER-PIPE,,,,
glass-00498,glass,DIA MILKY QUARTZ BANGER,gl000073,GLASS,WATER-PIPE,,,,
glass-00499,glass,DIA MILKY QUARTZ BANGER,gl000074,GLASS,WATER-PIPE,,,,
glass-00500,glass,DIA MILKY QUARTZ BANGER,gl000075,GLASS,WATER-PIPE,,,,
glass-00501,glass,DIA MILKY QUARTZ BANGER,gl000076,GLASS,WATER-PIPE,,,,
glass-00502,glass,DIA MILKY QUARTZ BANGER,gl000077,GLASS,WATER-PIPE,,,,
glass-00503,glass,DOPEZILLA MULTIPERC STRAIGHT,gl000051,GLASS,WATER-PIPE,,,,
glass-00504,glass,DUAL COLOR BIG TREE PERC,gl000096,GLASS,WATER-PIPE,,,,
glass-00505,glass,DUAL COLOR TREE PERC,gl000099,GLASS,WATER-PIPE,,,,
glass-00506,glass,DUCKY WATER PIPE,gl000090,GLASS,WATER-PIPE,,,,
glass-00507,glass,DabOut Container,819436018639,GLASS,WATER-PIPE,,,,
glass-00508,glass,Down Stem,downstem,GLASS,WATER-PIPE,,,,
glass-00509,glass,ELECTRO P TELESCOPE,gl000093,GLASS,WATER-PIPE,,,,
glass-00510,glass,ELECTROP SPIDER BEAKER,gl000098,GLASS,WATER-PIPE,,,,
glass-00511,glass,FISHNET PATTERN BEAKER,gl000102,GLASS,WATER-PIPE,,,,
glass-00512,glass,FLIP Chillum and Straw,819436018578,GLASS,WATER-PIPE,,,,
glass-00513,glass,GANDALF PIPES,202530g,GLASS,WATER-PIPE,,,,
glass-00514,glass,GRAFFIX,gl000015,GLASS,WATER-PIPE,,,,
glass-00515,glass,GRAFFIX POT BONG,gl000017,GLASS,WATER-PIPE,,,,
glass-00516,glass,GRAFFIX SMALL,gl000016,GLASS,WATER-PIPE,,,,
glass-00517,glass,GRAV LARGE GRAVITRON,810014758411,GLASS,WATER-PIPE,,,,
glass-00518,glass,GRAV? MEDIUM CLEAR BEAKER BASE,gl000064,GLASS,WATER-PIPE,,,,
glass-00519,glass,Genius Pipes,651536155094,GLASS,WATER-PIPE,,,,
glass-00520,glass,Glass Adapter,glasssizeadapter,GLASS,WATER-PIPE,,,,
glass-00521,glass,Grav Lab Dugout Blue,665570227440,GLASS,WATER-PIPE,,,,
glass-00522,glass,Grav Lab Dugout Dark Blue,810014753409,GLASS,WATER-PIPE,,,,
glass-00523,glass,Grav Lab Dugout Gold,810014754413,GLASS,WATER-PIPE,,,,
glass-00524,glass,Grav Lab Dugout Green,665570227457,GLASS,WATER-PIPE,,,,
glass-00525,glass,Grav Lab Dugout Grey,810014753331,GLASS,WATER-PIPE,,,,
glass-00526,glass,Grav Lab Dugout Light Green,810014753324,GLASS,WATER-PIPE,,,,
glass-00527,glass,Grav Lab Dugout Purple,665570227464,GLASS,WATER-PIPE,,,,
glass-00528,glass,Grav Lab Dugout Red,810014753348,GLASS,WATER-PIPE,,,,
glass-00529,glass,HAND BLOWN CHILLUM,06210601001,GLASS,WATER-PIPE,,,,
glass-00530,glass,HAND BLOWN PIPE,055606510019,GLASS,WATER-PIPE,,,,
glass-00531,glass,HAND BLOWN PIPE,057605010019,GLASS,WATER-PIPE,,,,
glass-00532,glass,HAND BLOWN PIPE,062114010016,GLASS,WATER-PIPE,,,,
glass-00533,glass,HAND BLOWN PIPE,062359010017,GLASS,WATER-PIPE,,,,
glass-00534,glass,HAND BLOWN SHERLOCK,062107010016,GLASS,WATER-PIPE,,,,
glass-00535,glass,HAND PIPE,020253010014,GLASS,WATER-PIPE,,,,
glass-00536,glass,HANDPIPE,01151201251,GLASS,WATER-PIPE,,,,
glass-00537,glass,HENNY WATER PIPE,gl000072,GLASS,WATER-PIPE,,,,
glass-00538,glass,HOLIDAY WATER PIPES,06311401001,GLASS,WATER-PIPE,,,,
glass-00539,glass,Hitter Box,hitterbox,GLASS,WATER-PIPE,,,,
glass-00540,glass,Hive Dive Nector Collector,hivedivenectorcollec,GLASS,WATER-PIPE,,,,
glass-00541,glass,Honeybird Core,602573715529,GLASS,WATER-PIPE,,,,
glass-00542,glass,KROMEDOME BANGER SET,659436056039,GLASS,WATER-PIPE,,,,
glass-00543,glass,KROMEDOME LED LIGHT RECYCLER,0125130135,GLASS,WATER-PIPE,,,,
glass-00544,glass,LEAF DECAL BEAKER,gl000092,GLASS,WATER-PIPE,,,,
glass-00545,glass,"LOOKAH 20"" T ENGINE",gl000010,GLASS,WATER-PIPE,,,,
glass-00546,glass,"LOOKAH 21""",gl00009,GLASS,WATER-PIPE,,,,
glass-00547,glass,"LOOKAH 21"" DONUT RECYCLER",gl000058,GLASS,WATER-PIPE,,,,
glass-00548,glass,"LOOKAH 21"" DONUT RECYCLER",gl00008,GLASS,WATER-PIPE,,,,
